Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,UnitPrice,Year
南,潘家园,塔楼,16,弘善家园,101113052338,1室1厅, 388万,朝阳,简装,69.0,"55,652元/平",2009
西南,亚运村,塔楼,24,安慧北里逸园,101112996203,2室1厅, 775万,朝阳,简装,103.0,"74,649元/平",2001
南北,石佛营,板塔结合,15,石佛营西里小区,101112911487,1室1厅, 346万,朝阳,简装,60.0,"57,238元/平",2000
南,北苑,板楼,16,美立方,101113159547,2室1厅, 630万,朝阳,精装,86.0,"72,698元/平",2011
西南,双井,塔楼,25,华腾园,101110731318,2室1厅, 692万,朝阳,精装,103.0,"66,893元/平",2001
南北,双桥,板楼,5,东柳西里,101112286344,2室1厅, 223万,朝阳,精装,44.0,"49,844元/平",1987
东南,北苑,板塔结合,17,华贸城,101111854473,2室2厅, 479万,朝阳,精装,52.0,"90,892元/平",2011
南,惠新西街,塔楼,14,惠新南里2号院,101111364773,1室1厅, 350万,朝阳,简装,43.0,"81,396元/平",1989
南西,亚运村小营,塔楼,20,欧陆经典,101112814168,2室1厅, 968万,朝阳,简装,113.0,"85,649元/平",2000
东南,国展,板楼,6,静安里,101113149875,2室1厅, 370万,朝阳,简装,52.0,"71,100元/平",1981
东,西坝河,塔楼,27,圣馨家园,101112290462,2室1厅, 790万,朝阳,精装,96.0,"81,621元/平",2010
西南,豆各庄,塔楼,23,富力又一城C区,101112559969,2室2厅, 539万,朝阳,精装,88.0,"60,960元/平",2011
南北,双桥,板楼,5,双桥六号井,101111491877,2室1厅, 305万,朝阳,简装,76.0,"39,922元/平",1998
西,大望路,板楼,20,金港国际,101110812030,1室1厅, 479万,朝阳,简装,69.0,"68,882元/平",2003
南,朝阳门外,板楼,6,三丰里小区,101112493488,1室1厅, 349万,朝阳,精装,40.0,"85,289元/平",1989
西南,欢乐谷,塔楼,26,金蝉南里,101112604682,2室1厅, 512万,朝阳,简装,79.0,"64,379元/平",2007
南,垡头,板楼,6,垡头西里二区,101112653502,2室1厅, 251万,朝阳,简装,52.0,"48,020元/平",1983
南北,垡头,板楼,6,金蝉北里21号院,101113082538,2室1厅, 274万,朝阳,简装,56.0,"48,181元/平",1993
南北,红庙,板塔结合,15,延静西里,101113125666,2室1厅, 360万,朝阳,简装,56.0,"64,206元/平",1987
南北,北苑,板楼,6,北京青年城,101112106042,2室1厅, 468万,朝阳,精装,73.0,"63,665元/平",2003
南北,红庙,塔楼,20,呼家楼新苑,101112985598,2室1厅, 420万,朝阳,简装,55.0,"75,148元/平",1998
东北,豆各庄,塔楼,23,富力又一城C区,101110678932,2室1厅, 465万,朝阳,精装,86.0,"53,907元/平",2011
南,团结湖,塔楼,16,团结湖北口,101112176545,2室1厅, 418万,朝阳,精装,63.0,"65,621元/平",1982
南,亚运村,塔楼,25,安苑北里,101112476776,1室1厅, 370万,朝阳,简装,44.0,"83,522元/平",1988
南北,北苑,板楼,10,润泽悦溪,101113173493,2室1厅, 755万,朝阳,精装,87.0,"85,835元/平",2010
南北,管庄,板楼,6,京通苑,101111627711,1室1厅, 259万,朝阳,简装,55.0,"47,057元/平",1998
南,首都机场,板楼,6,南平里,101110965377,1室1厅, 163万,朝阳,简装,41.0,"39,306元/平",1987
南,豆各庄,板楼,21,富力又一城C区,101113059422,2室2厅, 533万,朝阳,精装,90.0,"59,006元/平",2009
东,管庄,板楼,9,尚东阁,101113157767,1室0厅, 223万,朝阳,简装,45.0,"49,534元/平",2009
东西,和平里,板楼,6,砖角楼南里,101112624122,2室1厅, 379万,朝阳,精装,55.0,"68,910元/平",1986
南,劲松,板楼,5,劲松一区,101113420760,1室1厅, 239万,朝阳,简装,36.0,"65,426元/平",1977
南北,劲松,板楼,6,广和东里,101113178006,2室1厅, 328万,朝阳,简装,56.0,"58,436元/平",1979
西北,望京,塔楼,14,点击未来,101110332932,1室0厅, 288万,朝阳,精装,44.0,"64,459元/平",2004
东南,石佛营,板塔结合,18,炫特嘉园三期,101113188149,1室1厅, 458万,朝阳,精装,71.0,"63,869元/平",2006
西南,北苑,塔楼,25,北苑家园紫绶园,101112093054,2室1厅, 422万,朝阳,简装,79.0,"52,976元/平",1999
东南,北苑,塔楼,25,北苑家园望春园,101113048818,1室1厅, 469万,朝阳,简装,71.0,"65,650元/平",2007
南北,豆各庄,板楼,29,青荷里南山园,101112706283,2室1厅, 365万,朝阳,精装,86.0,"42,075元/平",2015
南,双桥,板楼,11,远洋一方溪语苑,101112557345,1室1厅, 415万,朝阳,精装,63.0,"65,541元/平",2012
东,双井,塔楼,28,百环家园,101110946267,2室1厅, 635万,朝阳,简装,100.0,"63,367元/平",2005
北,朝青,塔楼,20,青年汇佳园,101112808604,1室0厅, 298万,朝阳,其他,38.0,"78,175元/平",2007
南北,国展,板楼,6,柳芳北里,101112318435,2室1厅, 435万,朝阳,简装,57.0,"75,417元/平",1984
东南,甜水园,塔楼,18,秀水园,101112758651,2室1厅, 465万,朝阳,简装,63.0,"73,056元/平",1992
西南,垡头,塔楼,28,翠成馨园E区,101112073523,1室1厅, 285万,朝阳,简装,56.0,"50,893元/平",2011
南,垡头,塔楼,28,翠成馨园E区,101112781946,2室1厅, 325万,朝阳,简装,71.0,"45,379元/平",2011
东南,南沙滩,塔楼,22,南沙滩小区,101113169363,2室1厅, 525万,朝阳,精装,78.0,"67,231元/平",1999
北东北,奥林匹克公园,塔楼,32,天畅园,101112795306,1室1厅, 352万,朝阳,精装,50.0,"70,400元/平",2008
东,大望路,塔楼,11,金港国际,101112602330,1室1厅, 505万,朝阳,简装,58.0,"85,870元/平",2006
东,奥林匹克公园,塔楼,32,天畅园,101112771962,1室1厅, 510万,朝阳,简装,88.0,"57,582元/平",2008
西南,朝青,板塔结合,13,青年汇佳园,101112825584,1室1厅, 529万,朝阳,精装,66.0,"79,705元/平",2008
南北,双桥,板楼,5,东柳西里,101113395158,2室0厅, 210万,朝阳,简装,43.0,"47,913元/平",1982
东南,朝阳公园,塔楼,25,瞰都国际,101112930381,1室0厅, 435万,朝阳,精装,60.0,"72,440元/平",2005
南,甜水园,板楼,6,甜水园北里,101113004899,1室1厅, 370万,朝阳,简装,56.0,"64,924元/平",1994
东西,常营,板塔结合,11,柏林爱乐二期,101112582592,1室1厅, 395万,朝阳,精装,65.0,"60,141元/平",2004
南北,双桥,板楼,6,双惠小区,101111551956,2室1厅, 408万,朝阳,简装,82.0,"49,216元/平",2004
南,石佛营,板楼,6,八里庄北里小区,101113425277,1室1厅, 272万,朝阳,简装,43.0,"62,044元/平",1992
东,和平里,板楼,6,砖角楼南里,101113184674,1室1厅, 298万,朝阳,精装,43.0,"68,318元/平",1993
南北,双桥,板楼,6,双桥六号井,101113124043,2室1厅, 228万,朝阳,简装,53.0,"42,930元/平",1988
北,红庙,板楼,14,华贸公寓,101111682263,1室1厅, 595万,朝阳,精装,63.0,"93,879元/平",2005
南北,亚运村,板楼,6,安慧北里逸园,101113094886,2室1厅, 505万,朝阳,精装,61.0,"82,530元/平",1994
南,东大桥,塔楼,15,核桃园北里,101111089614,2室1厅, 590万,朝阳,精装,55.0,"105,490元/平",1987
南,常营,板塔结合,28,北京新天地三期,101112965460,1室1厅, 455万,朝阳,精装,74.0,"61,404元/平",2009
南北,南沙滩,板楼,6,南沙滩小区,101112795182,2室1厅, 450万,朝阳,简装,55.0,"80,907元/平",1986
东南,四惠,板塔结合,28,通惠家园,101112639391,2室1厅, 489万,朝阳,精装,86.0,"56,545元/平",2001
南,东坝,板楼,18,福润四季B区,101112558087,1室1厅, 302万,朝阳,简装,61.0,"49,106元/平",2014
南,石佛营,塔楼,18,八里庄北里小区,101113141176,2室1厅, 385万,朝阳,简装,64.0,"60,072元/平",1995
南北,北苑,板楼,7,山水蓝维,101111561868,2室2厅, 750万,朝阳,精装,94.0,"79,450元/平",2004
南,常营,板塔结合,29,首开畅心园,101112427697,1室1厅, 265万,朝阳,精装,50.0,"52,228元/平",2010
北,石佛营,塔楼,28,炫特嘉园二期,101112306540,1室0厅, 275万,朝阳,精装,40.0,"67,551元/平",2004
东北,立水桥,板塔结合,23,奥北南区,101112262236,1室1厅, 198万,朝阳,精装,64.0,"30,914元/平",2008
南,健翔桥,板楼,6,华严北里3号院,101111984017,1室1厅, 345万,朝阳,精装,42.0,"82,143元/平",1986
南,十八里店,板楼,6,君堂好园,101112045961,1室1厅, 295万,朝阳,精装,67.0,"43,543元/平",2007
南北,双桥,板楼,5,东柳西里,101108126690,2室0厅, 209万,朝阳,简装,43.0,"47,696元/平",1982
南北,甜水园,板塔结合,12,道家园,101111367424,2室1厅, 465万,朝阳,简装,62.0,"74,976元/平",1993
南,垡头,板楼,22,双合家园,101110488521,2室2厅, 382万,朝阳,精装,86.0,"43,914元/平",2013
西,北苑,塔楼,25,北苑家园望春园,101112960133,2室2厅, 599万,朝阳,精装,104.0,"57,173元/平",2010
东,石佛营,塔楼,18,八里庄北里小区,101111745666,2室1厅, 419万,朝阳,简装,68.0,"61,546元/平",1989
东,酒仙桥,板楼,11,丽都壹号,101111471060,2室1厅, 750万,朝阳,精装,88.0,"84,460元/平",2012
北,大望路,塔楼,28,易构空间,101112564410,1室0厅, 295万,朝阳,精装,49.0,"59,790元/平",2004
东南,垡头,塔楼,28,翠成馨园E区,101112275077,2室1厅, 368万,朝阳,简装,78.0,"46,595元/平",2011
南,垡头,塔楼,22,翠成馨园E区,101112858957,2室1厅, 339万,朝阳,简装,71.0,"47,347元/平",2014
北,朝青,板楼,18,华纺易城,101112321978,1室1厅, 439.5万,朝阳,精装,55.0,"79,562元/平",2006
东,垡头,板楼,16,翠成馨园C区,101111870338,1室0厅, 256万,朝阳,精装,54.0,"47,111元/平",2009
东,望京,板塔结合,28,澳洲康都,101112644100,1室1厅, 580万,朝阳,精装,61.0,"94,111元/平",2005
北,北苑,塔楼,16,领地OFFICE,101113156578,1室1厅, 415万,朝阳,精装,60.0,"68,426元/平",2005
南,石佛营,板塔结合,9,炫特嘉园一期,101113217581,1室1厅, 430万,朝阳,精装,54.0,"78,554元/平",2004
南北,双井,塔楼,20,九龙花园,101112886216,1室1厅, 445万,朝阳,简装,62.0,"71,625元/平",2001
南,东坝,板塔结合,18,福润四季A区,101112829101,1室1厅, 294万,朝阳,简装,61.0,"47,993元/平",2014
南,红庙,板楼,6,红庙北里,101112476216,1室1厅, 258万,朝阳,精装,35.0,"71,687元/平",1984
南北,和平里,板楼,6,和平西街,101112599251,2室1厅, 456万,朝阳,精装,58.0,"77,315元/平",1993
西,潘家园,板楼,12,嘉多丽园,101112896141,1室0厅, 310万,朝阳,简装,45.0,"67,568元/平",2005
东,四惠,板塔结合,23,远洋天地三期,101112967100,1室1厅, 598万,朝阳,精装,82.0,"72,266元/平",2004
西,北苑,板楼,14,领地OFFICE,101113146263,2室1厅, 396万,朝阳,简装,74.0,"53,269元/平",2005
南北,北苑,板塔结合,16,华贸城,101111852791,2室1厅, 610万,朝阳,精装,67.0,"90,478元/平",2012
东南,双井,塔楼,28,百环家园,101111445941,2室2厅, 580万,朝阳,简装,100.0,"57,896元/平",2005
南北,双井,板塔结合,14,广渠路,101107429609,2室1厅, 410万,朝阳,简装,66.0,"62,056元/平",1984
南北,望京,板楼,6,望花路东里,101112264527,2室1厅, 375万,朝阳,毛坯,61.0,"61,155元/平",1985
东,朝阳公园,塔楼,17,瞰都国际,101112479297,1室0厅, 359万,朝阳,精装,45.0,"78,214元/平",2006
西北,豆各庄,塔楼,22,富力又一城B区,101111539825,2室1厅, 408万,朝阳,精装,82.0,"49,672元/平",2007
东南,北苑,板塔结合,17,华贸城,101112288387,2室1厅, 529万,朝阳,精装,52.0,"100,801元/平",2011
南北,团结湖,板楼,5,团结湖中路北一条,101113378619,2室1厅, 315万,朝阳,简装,43.0,"71,608元/平",1979
南,建国门外,板楼,5,灵通观,101113141619,1室1厅, 278万,朝阳,简装,35.0,"77,266元/平",1975
南北,惠新西街,板楼,6,胜古北里,101113410461,2室1厅, 420万,朝阳,简装,56.0,"73,698元/平",1987
南,定福庄,板楼,7,福怡苑,101113181413,1室1厅, 275万,朝阳,简装,57.0,"48,086元/平",1999
东南,工体,塔楼,18,吉庆里东区,101113392831,1室1厅, 570万,朝阳,精装,65.0,"87,558元/平",2000
东,大望路,塔楼,10,金港国际,101112730919,1室1厅, 557万,朝阳,精装,68.0,"81,864元/平",2003
南北,奥林匹克公园,板楼,6,汽修一厂宿舍,101112422946,2室1厅, 415万,朝阳,精装,64.0,"64,172元/平",1994
东,双井,板楼,14,CBD总部公寓二期,101112797088,1室1厅, 718万,朝阳,精装,87.0,"82,076元/平",2005
北,大望路,板楼,20,东方雅苑,101112917102,1室0厅, 295万,朝阳,精装,37.0,"79,666元/平",2007
东南,高碑店,塔楼,24,富华家园,101112879509,1室1厅, 300万,朝阳,精装,59.0,"50,651元/平",2001
南北,豆各庄,板楼,9,朝丰家园,101112424625,2室1厅, 365万,朝阳,简装,80.0,"45,258元/平",2011
西,建国门外,塔楼,30,地杰长安驿,101112544274,1室1厅, 500万,朝阳,精装,65.0,"75,770元/平",2009
南北,南沙滩,板楼,6,南沙滩小区,101111201168,2室1厅, 450万,朝阳,精装,54.0,"82,919元/平",1990
西,华威桥,塔楼,22,方华苑,101112164138,1室1厅, 363万,朝阳,简装,68.0,"52,640元/平",2001
南,豆各庄,板楼,21,富力又一城C区,101112263675,1室1厅, 267万,朝阳,精装,47.0,"56,425元/平",2009
西南,常营,板塔结合,26,北京新天地四期,101112363785,1室1厅, 427万,朝阳,精装,65.0,"64,796元/平",2009
东南,农展馆,塔楼,20,农展南里,101112767976,2室1厅, 449万,朝阳,简装,58.0,"77,095元/平",1989
南北,北工大,板楼,6,松榆东里,101112933269,1室1厅, 270万,朝阳,简装,39.0,"68,062元/平",1992
东,北苑,板塔结合,16,华贸城,101112896117,1室1厅, 473万,朝阳,精装,52.0,"90,388元/平",2012
南北,双桥,板楼,9,金隅康惠园1号院,101111166474,2室1厅, 378万,朝阳,精装,89.0,"42,387元/平",2011
南北,甜水园,板楼,6,甜水园东里,101112470590,1室1厅, 299万,朝阳,精装,34.0,"85,674元/平",1986
东西,双桥,板塔结合,11,远洋一方润园6号院,101112995182,2室1厅, 348万,朝阳,精装,74.0,"46,724元/平",2011
南北,望京,塔楼,18,花家地北里,101113159090,1室1厅, 330万,朝阳,简装,44.0,"74,358元/平",1994
南北,芍药居,板楼,12,芍药居北里,101113098959,2室1厅, 669万,朝阳,精装,67.0,"99,702元/平",1997
南北,十里河,板楼,6,吕营嘉园A区,101110866689,1室1厅, 275万,朝阳,简装,57.0,"48,035元/平",2003
东南,酒仙桥,板楼,6,芳园里,101111996982,2室1厅, 335万,朝阳,精装,61.0,"54,375元/平",1990
南,和平里,塔楼,18,和平街西苑,101112868478,2室1厅, 745万,朝阳,简装,91.0,"80,988元/平",1998
西,华威桥,板楼,6,南新园,101113153876,1室1厅, 254万,朝阳,精装,38.0,"65,296元/平",1995
南,双桥,板楼,5,东柳西里,101113045060,1室1厅, 199万,朝阳,简装,37.0,"53,337元/平",1984
南北,芍药居,板楼,6,芍药居2号院,101112082315,2室1厅, 525万,朝阳,精装,57.0,"90,627元/平",1991
南,四惠,板楼,9,壹线国际,101113157961,1室1厅, 430万,朝阳,精装,60.0,"71,334元/平",2008
南,大望路,板楼,18,东方雅苑,101112499396,1室1厅, 425万,朝阳,精装,47.0,"89,343元/平",2006
南北,芍药居,塔楼,24,芍药居北里,101112539707,2室1厅, 755万,朝阳,精装,85.0,"88,481元/平",1998
西南,国展,塔楼,20,MASTER领域,101111494155,1室1厅, 299万,朝阳,简装,56.0,"52,540元/平",2008
西南,北苑,塔楼,25,北苑家园绣菊园,101113191474,2室1厅, 530万,朝阳,简装,101.0,"52,089元/平",2001
南,四惠,板楼,16,东恒时代二期,101111573753,2室1厅, 882万,朝阳,精装,96.0,"91,551元/平",2006
南,劲松,塔楼,16,劲松八区,101111514863,1室1厅, 280万,朝阳,简装,45.0,"61,961元/平",1983
西南,国展,塔楼,18,静安东里,101113249237,2室1厅, 498万,朝阳,精装,68.0,"72,195元/平",1987
南,华威桥,板楼,6,双龙南里,101113278918,1室1厅, 275.3万,朝阳,简装,45.0,"59,992元/平",1994
东南,四惠,板塔结合,28,京棉新城A1区,101113295608,2室1厅, 549万,朝阳,精装,88.0,"62,210元/平",2012
南,甜水园,塔楼,21,碧水园,101113218628,2室1厅, 666万,朝阳,精装,81.0,"81,558元/平",2000
南北,管庄,板楼,4,管庄东里,101113307741,2室1厅, 242万,朝阳,简装,57.0,"42,190元/平",1984
西南,双井,板楼,27,首城国际B区,101113269240,2室1厅, 965万,朝阳,精装,86.0,"112,184元/平",2010
南北,潘家园,板楼,6,华威西里,101113283050,2室1厅, 329万,朝阳,毛坯,56.0,"58,179元/平",1982
东北,大望路,塔楼,28,易构空间,101113231434,2室1厅, 349万,朝阳,精装,68.0,"50,942元/平",2004
东西,成寿寺,板楼,11,中海城香克林,101113330248,3室1厅, 715万,朝阳,精装,102.0,"70,071元/平",2011
东南北,劲松,板楼,6,农光东里,101113351317,3室1厅, 493万,朝阳,简装,72.0,"67,600元/平",1983
南,望京,板楼,6,望花路西里,101113361166,2室1厅, 395万,朝阳,简装,58.0,"66,984元/平",1982
东南,西坝河,塔楼,16,西坝河西里,101113219187,2室1厅, 435万,朝阳,简装,60.0,"71,961元/平",1987
南,朝青,板塔结合,18,天鹅湾北区,101112995046,3室2厅, 1355万,朝阳,精装,123.0,"109,690元/平",2007
南,望京,板楼,25,宝星国际二期,101113434548,1室0厅, 585万,朝阳,精装,63.0,"91,924元/平",2007
南北,华威桥,板楼,6,双龙南里,101113415689,2室1厅, 320万,朝阳,精装,57.0,"55,925元/平",1994
西,双井,塔楼,21,时代国际嘉园,101113421441,1室0厅, 485万,朝阳,精装,52.0,"92,470元/平",2006
东南,石佛营,塔楼,28,炫特嘉园二期,101113002854,1室1厅, 395万,朝阳,精装,57.0,"69,165元/平",2004
南,石佛营,板塔结合,9,炫特嘉园一期,101113095750,1室1厅, 403万,朝阳,简装,59.0,"68,144元/平",2004
南,百子湾,板楼,6,观音惠园,101112698435,1室0厅, 249万,朝阳,简装,49.0,"50,426元/平",2008
南西北,和平里,板楼,4,和平街十一区,101112963422,3室1厅, 740万,朝阳,其他,86.0,"85,087元/平",1979
南北,西坝河,板楼,14,光熙门北里,101112122103,1室1厅, 342万,朝阳,精装,44.0,"77,219元/平",1990
北,四惠,塔楼,32,东恒时代一期,101112748654,1室1厅, 460万,朝阳,精装,63.0,"73,016元/平",2004
北,百子湾,塔楼,21,大成国际,101111918408,1室0厅, 235万,朝阳,精装,40.0,"58,198元/平",2007
南北,甜水园,板楼,12,甜水园北里,101111923404,2室1厅, 405万,朝阳,简装,63.0,"63,760元/平",1995
南北,豆各庄,板楼,22,富力又一城C区,101110885139,2室2厅, 515万,朝阳,精装,90.0,"56,706元/平",2010
南,定福庄,塔楼,18,定福庄西街,101111409923,2室1厅, 313万,朝阳,简装,64.0,"48,520元/平",1997
西南,甜水园,塔楼,18,秀水园,101112450893,2室1厅, 580万,朝阳,简装,67.0,"85,977元/平",1992
南北,甜水园,板楼,6,六里屯东里,101113177489,2室1厅, 308万,朝阳,简装,54.0,"56,483元/平",1983
东南,西坝河,塔楼,21,光熙门北里,101112984689,2室1厅, 530万,朝阳,简装,62.0,"84,923元/平",1990
东南,百子湾,板塔结合,8,沿海赛洛城一期,101113260035,1室1厅, 410万,朝阳,精装,59.0,"68,735元/平",2007
东南北,惠新西街,板楼,5,小关东里8号院,101113257258,3室1厅, 438万,朝阳,毛坯,54.0,"79,651元/平",1980
南北,惠新西街,板楼,6,胜古中路2号院,101113309432,2室1厅, 430万,朝阳,精装,57.0,"74,744元/平",1980
南北,垡头,板楼,6,垡头西里三区,101113320208,2室1厅, 313万,朝阳,简装,58.0,"53,505元/平",1997
